season,episode,scene,speaker1,speaker2,speaker_pair,num_speaker_pairs,interaction_factor
1,17,14,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,15,0.06666666666666667
1,18,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,18,1,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,18,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,18,1,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,18,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,18,1,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,18,1,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,18,1,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,18,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,18,1,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,18,1,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,18,1,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,18,1,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,18,1,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,18,1,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,18,2,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,18,2,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,18,2,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,18,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,18,2,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,18,2,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,18,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,18,2,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,18,2,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,18,2,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,18,2,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,18,2,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,18,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,18,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,18,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,18,3,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
1,18,3,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
1,18,3,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
1,18,4,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
1,18,4,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,3,0.3333333333333333
1,18,4,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,3,0.3333333333333333
1,18,5,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
1,18,5,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,21,0.047619047619047616
1,18,5,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
1,18,5,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
1,18,5,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
1,18,5,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
1,18,5,Rachel Green,Ross Geller,Rachel Green-Ross Geller,21,0.047619047619047616
1,18,5,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
1,18,5,Ross Geller,#ALL#,Ross Geller-#ALL#,21,0.047619047619047616
1,18,5,Monica Geller,Ross Geller,Monica Geller-Ross Geller,21,0.047619047619047616
1,18,5,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
1,18,5,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,21,0.047619047619047616
1,18,5,Rachel Green,#ALL#,Rachel Green-#ALL#,21,0.047619047619047616
1,18,5,Rachel Green,Monica Geller,Rachel Green-Monica Geller,21,0.047619047619047616
1,18,5,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,21,0.047619047619047616
1,18,5,Chandler Bing,#ALL#,Chandler Bing-#ALL#,21,0.047619047619047616
1,18,5,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,21,0.047619047619047616
1,18,5,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
1,18,5,Monica Geller,#ALL#,Monica Geller-#ALL#,21,0.047619047619047616
1,18,5,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
1,18,5,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
1,18,6,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,18,6,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,18,6,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,18,6,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,18,6,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,18,6,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,18,6,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,18,6,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,18,6,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,18,6,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,18,6,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,18,6,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,18,6,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,18,6,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,18,6,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,18,7,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,18,7,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,18,7,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,18,7,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,18,7,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,18,7,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,18,7,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,18,7,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,18,7,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,18,7,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,18,7,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,18,7,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,18,7,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,18,7,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,18,7,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,18,8,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,18,8,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,18,8,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,18,8,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,18,8,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,18,8,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,18,8,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,18,8,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,18,8,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,18,8,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,18,8,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,18,8,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,18,8,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,18,8,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,18,8,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,19,2,Rachel Green,Monica Geller,Rachel Green-Monica Geller,1,1.0
1,19,3,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,19,3,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,19,3,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,19,3,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,19,3,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,19,3,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,19,3,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,19,3,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,19,3,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,19,3,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,19,3,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,19,3,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,19,3,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,19,3,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,19,3,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,19,4,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,3,0.3333333333333333
1,19,4,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,3,0.3333333333333333
1,19,4,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,3,0.3333333333333333
1,19,5,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,21,0.047619047619047616
1,19,5,Rachel Green,Monica Geller,Rachel Green-Monica Geller,21,0.047619047619047616
1,19,5,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,21,0.047619047619047616
1,19,5,Rachel Green,#ALL#,Rachel Green-#ALL#,21,0.047619047619047616
1,19,5,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,21,0.047619047619047616
1,19,5,Rachel Green,Ross Geller,Rachel Green-Ross Geller,21,0.047619047619047616
1,19,5,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
1,19,5,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
1,19,5,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
1,19,5,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
1,19,5,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
1,19,5,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
1,19,5,Monica Geller,#ALL#,Monica Geller-#ALL#,21,0.047619047619047616
1,19,5,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,21,0.047619047619047616
1,19,5,Monica Geller,Ross Geller,Monica Geller-Ross Geller,21,0.047619047619047616
1,19,5,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
1,19,5,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
1,19,5,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
1,19,5,Chandler Bing,#ALL#,Chandler Bing-#ALL#,21,0.047619047619047616
1,19,5,Ross Geller,#ALL#,Ross Geller-#ALL#,21,0.047619047619047616
1,19,5,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
1,19,6,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,19,6,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,19,6,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,19,6,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,19,6,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,19,6,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,19,6,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,19,6,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,19,6,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,19,6,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,19,6,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,19,6,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,19,6,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,19,6,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,19,6,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,19,7,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,3,0.3333333333333333
1,19,7,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,3,0.3333333333333333
1,19,7,Rachel Green,Ross Geller,Rachel Green-Ross Geller,3,0.3333333333333333
1,19,8,Rachel Green,Ross Geller,Rachel Green-Ross Geller,1,1.0
1,19,9,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,6,0.16666666666666666
1,19,9,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
1,19,9,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,6,0.16666666666666666
1,19,9,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,6,0.16666666666666666
1,19,9,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,6,0.16666666666666666
1,19,9,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,6,0.16666666666666666
1,20,1,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,15,0.06666666666666667
1,20,1,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,15,0.06666666666666667
1,20,1,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,15,0.06666666666666667
1,20,1,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,15,0.06666666666666667
1,20,1,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,15,0.06666666666666667
1,20,1,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,15,0.06666666666666667
1,20,1,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,15,0.06666666666666667
1,20,1,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,15,0.06666666666666667
1,20,1,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,15,0.06666666666666667
1,20,1,Monica Geller,Ross Geller,Monica Geller-Ross Geller,15,0.06666666666666667
1,20,1,Rachel Green,Ross Geller,Rachel Green-Ross Geller,15,0.06666666666666667
1,20,1,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,15,0.06666666666666667
1,20,1,Rachel Green,Monica Geller,Rachel Green-Monica Geller,15,0.06666666666666667
1,20,1,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,15,0.06666666666666667
1,20,1,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,15,0.06666666666666667
1,20,2,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,21,0.047619047619047616
1,20,2,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
1,20,2,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
1,20,2,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
1,20,2,Chandler Bing,#ALL#,Chandler Bing-#ALL#,21,0.047619047619047616
1,20,2,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,21,0.047619047619047616
1,20,2,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
1,20,2,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
1,20,2,Monica Geller,Ross Geller,Monica Geller-Ross Geller,21,0.047619047619047616
1,20,2,Monica Geller,#ALL#,Monica Geller-#ALL#,21,0.047619047619047616
1,20,2,Rachel Green,Monica Geller,Rachel Green-Monica Geller,21,0.047619047619047616
1,20,2,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
1,20,2,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
1,20,2,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
1,20,2,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,21,0.047619047619047616
1,20,2,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
1,20,2,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
1,20,2,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,21,0.047619047619047616
1,20,2,Ross Geller,#ALL#,Ross Geller-#ALL#,21,0.047619047619047616
1,20,2,Rachel Green,Ross Geller,Rachel Green-Ross Geller,21,0.047619047619047616
1,20,2,Rachel Green,#ALL#,Rachel Green-#ALL#,21,0.047619047619047616
1,20,4,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
1,20,4,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
1,20,4,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
1,20,4,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
1,20,4,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
1,20,4,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
1,20,4,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
1,20,4,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,10,0.1
1,20,4,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
1,20,4,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
1,20,6,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,21,0.047619047619047616
1,20,6,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
1,20,6,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
1,20,6,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
1,20,6,Chandler Bing,#ALL#,Chandler Bing-#ALL#,21,0.047619047619047616
1,20,6,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,21,0.047619047619047616
1,20,6,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
1,20,6,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
1,20,6,Monica Geller,Ross Geller,Monica Geller-Ross Geller,21,0.047619047619047616
1,20,6,Monica Geller,#ALL#,Monica Geller-#ALL#,21,0.047619047619047616
1,20,6,Rachel Green,Monica Geller,Rachel Green-Monica Geller,21,0.047619047619047616
1,20,6,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
1,20,6,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
1,20,6,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
1,20,6,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,21,0.047619047619047616
1,20,6,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
1,20,6,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
1,20,6,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,21,0.047619047619047616
1,20,6,Ross Geller,#ALL#,Ross Geller-#ALL#,21,0.047619047619047616
1,20,6,Rachel Green,Ross Geller,Rachel Green-Ross Geller,21,0.047619047619047616
1,20,6,Rachel Green,#ALL#,Rachel Green-#ALL#,21,0.047619047619047616
1,20,7,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,6,0.16666666666666666
1,20,7,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,6,0.16666666666666666
1,20,7,Rachel Green,Monica Geller,Rachel Green-Monica Geller,6,0.16666666666666666
1,20,7,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,6,0.16666666666666666
1,20,7,Chandler Bing,Rachel Green,Chandler Bing-Rachel Green,6,0.16666666666666666
1,20,7,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,6,0.16666666666666666
1,20,8,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,1,1.0
1,20,9,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,10,0.1
1,20,9,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,10,0.1
1,20,9,Monica Geller,Ross Geller,Monica Geller-Ross Geller,10,0.1
1,20,9,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,10,0.1
1,20,9,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,10,0.1
1,20,9,Chandler Bing,Monica Geller,Chandler Bing-Monica Geller,10,0.1
1,20,9,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,10,0.1
1,20,9,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,10,0.1
1,20,9,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,10,0.1
1,20,9,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,10,0.1
1,20,11,Rachel Green,Monica Geller,Rachel Green-Monica Geller,3,0.3333333333333333
1,20,11,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,3,0.3333333333333333
1,20,11,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,3,0.3333333333333333
1,20,12,Phoebe Buffay,Joey Tribbiani,Phoebe Buffay-Joey Tribbiani,21,0.047619047619047616
1,20,12,Ross Geller,Joey Tribbiani,Ross Geller-Joey Tribbiani,21,0.047619047619047616
1,20,12,Chandler Bing,Joey Tribbiani,Chandler Bing-Joey Tribbiani,21,0.047619047619047616
1,20,12,#ALL#,Joey Tribbiani,#ALL#-Joey Tribbiani,21,0.047619047619047616
1,20,12,Monica Geller,Joey Tribbiani,Monica Geller-Joey Tribbiani,21,0.047619047619047616
1,20,12,Rachel Green,Joey Tribbiani,Rachel Green-Joey Tribbiani,21,0.047619047619047616
1,20,12,Phoebe Buffay,Ross Geller,Phoebe Buffay-Ross Geller,21,0.047619047619047616
1,20,12,Chandler Bing,Phoebe Buffay,Chandler Bing-Phoebe Buffay,21,0.047619047619047616
1,20,12,Phoebe Buffay,#ALL#,Phoebe Buffay-#ALL#,21,0.047619047619047616
1,20,12,Phoebe Buffay,Monica Geller,Phoebe Buffay-Monica Geller,21,0.047619047619047616
1,20,12,Rachel Green,Phoebe Buffay,Rachel Green-Phoebe Buffay,21,0.047619047619047616
1,20,12,Chandler Bing,Ross Geller,Chandler Bing-Ross Geller,21,0.047619047619047616
